42225|Brooks, Van Wyck
48344|Otis, James
43660|Langland, William
45452|Clark, Joan
42595|Dowling, Richard
41188|Richards, Laura Elizabeth Howe
44279|Various
44102|Alderman, L. R. (Lewis Raymond)
46207|Pleon, Harry
42704|Wilde, Oscar
43152|Peard, Frances Mary
45100|Davis, Foxcroft
46573|Karasowski, Maurycy
41222|Dumas, Alexandre
42985|Fleagle, Fred K.
41328|Jordan, Elizabeth Garver
42281|Keller, Elizabeth Leavitt
42945|Whittles, Thomas D. (Thomas Davis)
42004|Various
40325|Cleland, Robert
41410|Garis, Howard Roger
4307|Gissing, George
40479|Rosen, Erwin
49285|Burgess, Gelett
45157|Forwood, William Bower, Sir
4614|Benson, Arthur Christopher
43413|Jahn, Otto
4814|Motley, John Lothrop
44556|Blackie & Son
45311|Cooper, A. Heaton (Alfred Heaton)
46636|Weston, Jessie L. (Jessie Laidlay)
47488|Various
40701|Hibberd, Shirley
42889|Baughan, Rosa
45307|Burroughs, John
42248|Schmeckebier, Laurence Frederick
44039|Brownlie, John
46094|Williams, Archibald
42030|Mills, Enos A.
44343|Various
46168|Watson, William, Sir
4055|Aikman, William
48418|Oldmeadow, Ernest
44333|Russell, William Howard, Sir
42782|Various
45011|unknown
46918|Buckstone, John Baldwin
41187|Le Queux, William
40755|Various
45627|Newcomb, Ambrose
4107|Ames, Azel
42918|Upton, George P. (George Putnam)
45784|Cruikshank, Robert
41344|unknown
45394|Paris, John Ayrton
4332|Ridge, Lola
44665|St. John, Thomas M. (Thomas Matthew)
47218|Gautier, Judith
40152|Drummond, William Henry
44663|Leech, John
48399|Adams, John
45745|Bensusan, S. L. (Samuel Levy)
42802|Hanshew, Thomas W.
40908|Bancroft, Edith
45860|Allen, E. P. S.
43894|Muther, Richard
4551|Cobb, Irvin S. (Irvin Shrewsbury)
43557|Hinton, A. Horsley (Alfred Horsley)
4333|Stone, J. M. (Jean Mary)
45160|Keightley, Thomas
42813|Bryce, Charles, Mrs.
42876|Weale, J. Cyril M. (James Cyril M.)
40533|Beveridge, Albert J. (Albert Jeremiah)
44573|Galt, John
4604|Gaboriau, Emile
4857|Motley, John Lothrop
4660|Alger, Horatio, Jr.
41178|Thorne, Guy
44541|Haeckel, Ernst
4988|Hope, Laura Lee
42287|Chase, Mary Ellen
40041|Wirt, Mildred A. (Mildred Augustine)
44616|Otis, James
44852|Lamplough, Edward
46170|Hornung, E. W. (Ernest William)
40922|Crawford, F. Marion (Francis Marion)
4434|Meredith, George
4958|Adams, F. Colburn (Francis Colburn)
42984|Bentham, Jeremy
47217|Barnes, Frank
41650|Mangasarian, M. M. (Mangasar Mugurditch)
43453|Dexter, Timothy
41642|Leighton, Alexander
43544|Schlegel, Friedrich von
46644|Anonymous
41974|Crastre, François
43659|Douglas, Amanda M.
44671|Grinnell, George Bird
