Harvey, Marion|NULL
Connors, Chuck|NULL
Ludlow, James M. (James Meeker)|1841
Ross, Frederick|1816
Adams, Edward|1877
Carey, Rosa Nouchette|1840
Scott, Greenwood & Co.|NULL
Abbott, Edwin Abbott|1838
Morey, Almira|1819
Beedham, R. J.|NULL
unknown|NULL
Reilly, S. A.|NULL
Library of Congress. Copyright Office|NULL
McElroy, John|1846
Wright, Thomas|1859
Hayden, Arthur|1868
Butler, William Francis, Sir|1838
Meredith, George|1828
Bliss, Sands, & Foster|NULL
Richards, Clarice E.|NULL
Lawrence, Josephine|NULL
Farjeon, B. L. (Benjamin Leopold)|1833
Ainsworth, William Harrison|1805
Hanson, Charles Henry|NULL
Quatrelles|1826
Holland, Rupert Sargent|1878
Barclay, Florence L. (Florence Louisa)|1862
unknown|NULL
Benson, Stella|1892
La Varre, William|1898
Davis, Richard Harding|1864
Hopkins, Cyril G. (Cyril George)|1866
unknown|NULL
Kenyon, E. C. (Edith C.)|NULL
Burton, Richard Francis, Sir|1821
Farjeon, B. L. (Benjamin Leopold)|1833
Furneaux, William S.|NULL
Bury, J. B. (John Bagnell)|1861
Braddon, M. E. (Mary Elizabeth)|1835
Castlemon, Harry|1842
Le Queux, William|1864
Dowling, Richard|1846
United States. Warren Commission|NULL
Coleridge, Samuel Taylor|1772
Lynde, Francis|1856
Johnston, Annie F. (Annie Fellows)|1863
Cobb, Irvin S. (Irvin Shrewsbury)|1876
Le Queux, William|1864
Arthur, T. S. (Timothy Shay)|1809
Butler, Ellis Parker|1869
Leblanc, Maurice|1864
Various|NULL
Holinshed, Raphael|NULL
Various|NULL
Anonymous|NULL
Pepys, Samuel|1633
Abbott, Eleanor Hallowell|1872
Ritson, Mrs. (Anne)|NULL
Baxter, Leon H.|NULL
Linton, E. Lynn (Elizabeth Lynn)|1822
Le Queux, William|1864
Various|NULL
McManus, Blanche|1869
Meredith, George|1828
Russell, Bertrand|1872
Various|NULL
Larwood, Jacob|1827
Stowe, Harriet Beecher|1811
Donnelly, Ignatius|1831
Audubon, John James|1785
Aladel, Jean Marie|NULL
Ames, Azel|1845
Thompson, Francis|1859
Brooks, A. M. (Abbie M.)|NULL
Weeks, Lyman Horace|NULL
Barnes, Will C. (Will Croft)|1858
Marie Adelaide, of Savoy, Duchess of Burgundy|1685
Sienkiewicz, Henryk|1846
Robinson, W. (William)|1838
Aimard, Gustave|1818
Hanson, J. H. (Joseph Have)|NULL
Stacpoole, William Henry|NULL
Bewsher, F. W. (Frederick William)|NULL
Morris, Gouverneur|1876
Gomme, Alice Bertha|1853
Tracy, Louis|1863
Grogan, Ewart Scott|1874
Linnean Society of London|NULL
Curtis, Herbert Pelham|NULL
unknown|NULL
Strunsky, Simeon|1879
Johnson, R. (Richard)|1733
Black, William|1841
Young, Clarence|NULL
De Saussure, N. B. (Nancy Bostick)|1837
Goldfrap, John Henry|1879
Various|NULL
Lang, Andrew|1844
Morris, Joseph E. (Joseph Ernest)|NULL
Taylor, A. E. (Alfred Edward)|1869
Buffon, Georges Louis Leclerc, comte de|1707
Berthold, Victor Maximilian|1856
Moodie, Susanna|1803
Stredder, Eleanor|NULL
Baring-Gould, S. (Sabine)|1834
Santayana, George|1863
Caron, Pierre, active 1886-1899|NULL
Chadwick, Lester|NULL
Stephens, Henry|1883
Durkheim, Émile|1858
National Research Council (U.S.). Ad Hoc Panel on On-line Computers in Nuclear Research|NULL
Peery, R. B. (Rufus Benton)|1868
Motley, John Lothrop|1814
Brandeis, Madeline|1897
Wharton, Edith|1862
Oppenheim, E. Phillips (Edward Phillips)|1866
Ferber, Edna|1885
Baring-Gould, S. (Sabine)|1834
Aimard, Gustave|1818
United States. Congress|NULL
Derleth, August|1909
Shelley, Mary Wollstonecraft|1797
Baring-Gould, S. (Sabine)|1834
Blanchard, Amy Ella|1856
Meade, L. T.|1854
Various|NULL
Baden-Powell of Gilwell, Robert Stephenson Smyth Baden-Powell, Baron|1857
Aldridge, Janet|NULL
Kelsey, Charles E.|NULL
Goulding, F. R. (Francis Robert)|1810
Foster, James H.|NULL
Mühlbach, L. (Luise)|1814
Blanchard, Amy Ella|1856
Duncan, Norman|1871
Funck-Brentano, Frantz|1862
Maxwell, James Clerk|1831
Pryor, Sara Agnes Rice|NULL
Le Queux, William|1864
Clinch, George|1860
Frazer, James George|1854
United States|NULL
Habberton, John|1842
Riggs, Stephen Return|1812
Hood, Tom|1835
Bensusan, S. L. (Samuel Levy)|1872
Walpole, Horace|1717
Eden, Charles H. (Charles Henry)|1839
Marchmont, Arthur W.|1852
Arthur, T. S. (Timothy Shay)|1809
Various|NULL
Meredith, George|1828
Platts, John|1775
Baum, L. Frank (Lyman Frank)|1856
Seawell, Molly Elliot|1860
Dale, Horace C.|NULL
unknown|NULL
Harris, T. M. (Thomas Mealey)|1817
Snell, Roy J. (Roy Judson)|1878
Bagwell, Richard|1840
Beatson, A. M.|NULL
Timmins, H. Thornhill (Henry Thornhill)|1856
Gwynn, Stephen Lucius|1864
Jeans, T. T. (Thomas Tendron)|NULL
Chapman, Allen|NULL
Steel, Flora Annie Webster|1847
Chaucer, Geoffrey|1342
Hogue, Oliver|1880
Kearton, Richard|1862
Ennis, Luna May|NULL
Goldfrap, John Henry|1879
Lethaby, W. R. (William Richard)|1857
Marcosson, Isaac Frederick|1876
Douglas, Alfred Bruce|1870
Wirt, Mildred A. (Mildred Augustine)|1905
Brown, Katharine Holland|NULL
unknown|NULL
Goodridge Roberts, Theodore|1877
Walters, H. B. (Henry Beauchamp)|1867
Foster, James H.|NULL
Le Queux, William|1864
Marden, Orison Swett|1848
Hooton, Charles|NULL
Roy, Lillian Elizabeth|1868
Lewis, Charles Lee|1886
Vandercook, Margaret|1876
Finley, Martha|1828
Irons, William J. (William Josiah)|1812
Various|NULL
Rhead, G. Woolliscroft (George Woolliscroft)|1854
Dick, Philip K.|1928
Bierce, Ambrose|1842
Phillips, Mary Elizabeth|1857
Bacon, Josephine Daskam|1876
Leigh, Percival|1813
Bisland, Elizabeth|1861
Wray, J. Jackson (James Jackson)|1832
Wilde, Oscar|1854
Young, Jennie J.|NULL
Curtis, T. D. (Thomas Day)|NULL
Motley, John Lothrop|1814
Cecil, Florence Mary (Bootle-Wilbraham), Lady|1863
Dewey, John|1859
unknown|NULL
Hemstreet, Marie Mumford Meinell|1866
Shaler, Robert|NULL
Various|NULL
LeCron, Helen Cowles|1886
Various|NULL
Various|NULL
Creswicke, Louis|NULL
White, Fred M. (Fred Merrick)|1859
unknown|NULL
Stratemeyer, Edward|1862
Sherman, Charles|1882
Bent, Arthur Cleveland|1866
Thayer, Alexander Wheelock|1817
Wells, Carolyn|1862
Shelley, Percy Bysshe|1792
Waugh, Alec|1898
Various|NULL
Boreham, Frank|1871
O'Meara, James|1825
Pegler, Ernest Charles|NULL
Maclaren, Alexander|1826
Tall, Stephen|1908
Townshend, R. B. (Richard Baxter)|1846
Hayes, Clair W. (Clair Wallace)|1887
Pratt, William Edwin|NULL
Machray, Robert|1857
Baillie, Frederick David|NULL
Barcynska, Countess (Hélène)|1894
Findlater, Jane Helen|1866
Hartstonge, Matthew Weld|1772
Thomas, Cyrus|1825
Fern, Fanny|1811
Baldry, A. L. (Alfred Lys)|1858
Kingston, William Henry Giles|1814
Dewey, John|1859
Rogers, Woodes|NULL
Rathborne, St. George|1854
Durham, M. E. (Mary Edith)|1863
Barton, Roy Franklin|1883
Orczy, Emmuska Orczy, Baroness|1865
Macbeth, Ann|NULL
Call, Annie Payson|1853
Goldfrap, John Henry|1879
Matthews, Stanley R.|NULL
Braddon, M. E. (Mary Elizabeth)|1835
Cheyney, Edward Potts|1861
Tridon, André|1877
Smith, E. E. (Edward Elmer)|1890
Wade, Mary Hazelton Blanchard|1860
unknown|NULL
Forman, S. E. (Samuel Eagle)|1858
Lathrop, David|NULL
Behn, Aphra|1640
Watson, John R. (John Reay)|1872
Ely, Wilmer M. (Wilmer Mateo)|NULL
Sheldon, Charles M.|1857
Lamson, J. (Joseph)|NULL
Liszt, Franz|1811
Mears, James R.|NULL
White, Samuel Alexander|1885
Various|NULL
Dafoe, John Wesley|1866
Mundell, Frank|NULL
Barton, Frank Townend|NULL
Pater, Walter|1839
Wilson, Joseph Robert|1886
Scott, Morgan|NULL
Meredith, George|1828
Various|NULL
Krutzsch, Philip H. (Philip Henry)|1919
Sherman, Harold M. (Harold Morrow)|1898
Liljencrantz, Ottilie A. (Ottilia Adelina)|1876
Castle, Egerton|1858
Villari, Pasquale|1827
Scott, Leroy|1875
Various|NULL
Eeden, Frederik van|1860
Kirkwood, Daniel|1814
Forbes, Henry O. (Henry Ogg)|1851
Pepys, Samuel|1633
Crosby, Frank|NULL
Brereton, F. S. (Frederick Sadleir)|1872
Holt, Emily Sarah|1836
Atkinson, William Walker|1862
Haeckel, Ernst|1834
Perrault, Charles|1628
Various|NULL
Fleming, Walter L. (Walter Lynwood)|1874
Franklin, Josephine|NULL
Various|NULL
Allen, James Lane|1849
Grundy, Sydney|1848
Meredith, George|1828
Various|NULL
Russell, Bertrand|1872
Bensusan, S. L. (Samuel Levy)|1872
Koch, Theodore Wesley|1871
Motley, John Lothrop|1814
Steel, Flora Annie Webster|1847
Motley, John Lothrop|1814
Tappan, Eva March|1854
Various|NULL
Queirós, Pedro Fernandes de|NULL
Selmer, Louis|NULL
Drake, Samuel Adams|1833
MacDonald, Elizabeth Roberts|1864
unknown|NULL
Patterson, Alexander|NULL
Stopes, Marie Carmichael|1880
Southworth, May E. (May Elizabeth)|NULL
Bradley, Milton|1836
Merle d'Aubigné, J. H. (Jean Henri)|1794
Holmes, Augusta Macgregor|NULL
Dumas, Alexandre|1802
Various|NULL
Masters, Edgar Lee|1868
Kuprin, A. I. (Aleksandr Ivanovich)|1870
Newton, A. Edward (Alfred Edward)|1864
Peple, Edward|1869
Kjelgaard, Jim|1910
Tilden, J. H. (John Henry)|1851
Mills, Enos A.|1870
Nietzsche, Friedrich Wilhelm|1844
Hamerton, Philip Gilbert|1834
Benson, Arthur Christopher|1862
Norris, Kathleen Thompson|1880
Kock, Paul de|1793
Wood, Robert Williams|1868
Alfriend, Frank H. (Frank Heath)|1841
Scott, C. Rochfort‏ (Charles Rochfort)|1790
Andrews, Silas M. (Silas Milton)|1805
Motley, John Lothrop|1814
Anonymous|NULL
Young, Clarence|NULL
Davey, Richard|1848
Meredith, George|1828
Follen, Eliza Lee Cabot|1787
Vickers, Leslie|NULL
Beaume, Georges|1861
Howard, Ebenezer, Sir|1850
Wace|NULL
Trollope, Anthony|1815
Pepys, Samuel|1633
Molesworth, Mrs.|1839
Wheatley, Henry B. (Henry Benjamin)|1838
Carlile, Richard|1790
Fowler, Harold North|1859
Verlaine, Paul|1844
Motley, John Lothrop|1814
Various|NULL
Talmage, James E. (James Edward)|1862
Ames, Azel|1845
Gould, Hannah Flagg|1789
Gissing, George|1857
Gourmont, Remy de|1858
Foster, James H.|NULL
Hamilton-Browne, G.|NULL
James, G. P. R. (George Payne Rainsford)|NULL
Douglas, Amanda M.|1831
Arthur, T. S. (Timothy Shay)|1809
Grove, Harriet Pyne|NULL
Various|NULL
Wayne, Dorothy|1884
Mitchell, S. Weir (Silas Weir)|1829
Various|NULL
Follen, Eliza Lee Cabot|1787
Mizner, Addison|1872
Meredith, George|1828
Motley, John Lothrop|1814
Alcott, Louisa May|1832
Buffon, Georges Louis Leclerc, comte de|1707
Montgolfier, Adélaïde de|1789
Wirt, Mildred A. (Mildred Augustine)|1905
Clarke, Geoffrey|NULL
Meredith, George|1828
Greville, Charles|1794
Goldfrap, John Henry|1879
Thackeray, William Makepeace|1811
Belcher, Joseph|1794
MacGrath, Harold|1871
Graydon, William Murray|1864
Allen, Willis Boyd|1855
Aimard, Gustave|1818
Appleton, Victor|NULL
Motley, John Lothrop|1814
Young, Stanley Paul|1889
Hulbert, Archer Butler|1873
Strang, Herbert|NULL
Joyce, P. W. (Patrick Weston)|1827
Gregg, Josiah|1806
Anonymous|NULL
Jamieson, John|1759
Lee, Edmund|NULL
Hill, Richard William|1878
Roth, Rodris|NULL
Crane, Oliver|NULL
Chatto & Windus (Firm)|NULL
Clarke, William|1800
Garner, R. L. (Richard Lynch)|1848
Niven, Frederick|1878
Lacock, John Kennedy|NULL
Crane, J. T. (Jonathan Townley)|1819
Patchin, Frank Gee|1861
unknown|NULL
Ure, Andrew|1778
Adams, Henry|1838
Burnett, Frances Hodgson|1849
Harrison, Burton, Mrs.|1843
Baring-Gould, S. (Sabine)|1834
Craine, E. J. (Edith Janice)|1881
unknown|NULL
Wallace, Robert|1831
Le Queux, William|1864
Aimard, Gustave|1818
Morris, Joseph E. (Joseph Ernest)|NULL
Arthur, T. S. (Timothy Shay)|1809
Rathborne, St. George|1854
Dodd, Ira Seymour|1842
Young, Clarence|NULL
Smith, Laurence Yard|NULL
Field, Nathaniel|1587
Jordan, David Starr|1851
Scott, Walter|1771
Singmaster, Elsie|1879
Hearn, Lafcadio|1850
Benson, E. F. (Edward Frederic)|1867
Barbour, Ralph Henry|1870
Matz, B. W. (Bertram Waldrom)|1865
Cook, Edward Tyas, Sir|1857
Strindberg, August|1849
Brainerd, Eleanor Hoyt|1868
Wright, Mabel Osgood|1859
Graham, Harry|1874
Dumas, Alexandre|1802
Yonge, Charlotte M. (Charlotte Mary)|1823
Swainson, William|1789
Various|NULL
Various|NULL
Gissing, George|1857
Herrick, Robert|1868
Wheeler, Janet D.|NULL
Langland, William|NULL
Anderson, Isabel|1876
Mosby, John Singleton|1833
Anonymous|NULL
Bastiat, Frédéric|1801
Bowen, Robert Sidney|1900
Boerker, Richard H. D. (Richard Hans Douai)|1887
Austin, Jane G. (Jane Goodwin)|1831
Wallace, Dillon|1863
Cleland, Robert|NULL
Wilson, Lycurgus A. (Lycurgus Arnold)|1856
Maugham, W. Somerset (William Somerset)|1874
Parker, Louis Napoleon|1852
Gilman, Charlotte Perkins|1860
Anonymous|NULL
Davis, Richard Harding|1864
Various|NULL
Davis, William Stearns|1877
Various|NULL
Muther, Richard|1860
Garnier, Jules|1847
Tolstoy, Leo, graf|1828
Braddon, M. E. (Mary Elizabeth)|1835
Pepys, Samuel|1633
Anonymous|NULL
Dos Passos, John R. (John Randolph)|1844
Black, William|1841
Duffield, J. W.|NULL
Hakluyt, Richard|NULL
Fantus, Bernard|1874
Meredith, George|1828
Smith, Lucy|1775
Burroughs, John|1837
White, Fred M. (Fred Merrick)|1859
Wheeler, Edward L. (Edward Lytton)|1854
Gallon, Tom|1866
Emerton, J. H. (James Henry)|1847
Fox-Davies, Arthur Charles|1871
Maeterlinck, Maurice|1862
Busk, Rachel Harriette|1831
Abernathy, Robert|1924
Hume, Fergus|1859
unknown|NULL
Holinshed, Raphael|NULL
Duffield, J. W.|NULL
Flynt, Josiah|1869
Annet, Peter|1693
Various|NULL
Gaskell, Elizabeth Cleghorn|1810
Foster, James H.|NULL
Gautier, Judith|1845
Dick, Philip K.|1928
Anonymous|NULL
Megrue, Roi Cooper|1883
McManus, Blanche|1869
Pater, Walter|1839
Le Queux, William|1864
Benson, Arthur Christopher|1862
unknown|NULL
Mirbeau, Octave|1848
Kildare, Owen|1864
Various|NULL
Baker, Elizabeth|1876
Coleridge, Christabel R. (Christabel Rose)|1843
Webb, Wilfred Mark|1868
Oman, Charles|1860
Doran, Dr. (John)|1807
Seeley, Richmond|1829
Merry, William L. (William Lawrence)|1842
unknown|NULL
Reynolds, Robert Rice|1884
Waterman, Amy Harlow (Lane), Mrs.|1873
Miller, Alex. McVeigh, Mrs.|1850
Baines, Thomas|1820
Pelham, Camden|NULL
Hay, George|1876
Hope, Anthony|1863
Somadeva Bhatta, active 11th century|NULL
Curtis, T. D. (Thomas Day)|NULL
Sun, Yat-sen|1866
Farrar, F. W. (Frederic William)|1831
Cambridge, Ada|1844
Cory, David|1872
Moulton, Richard G. (Richard Green)|1849
Johnson, Owen|1878
Anonymous|NULL
Various|NULL
Gissing, George|1857
Walker, Rowland|NULL
Johnson, William Hallock|1865
Various|NULL
Baring-Gould, S. (Sabine)|1834
Peek, Hedley|1858
Bulfinch, Thomas|1796
Lindsay, Norman|1879
Meredith, George|1828
Various|NULL
Rowland, Albert Lindsay|1882
Allen, Grant|1848
Ibsen, Henrik|1828
Various|NULL
Greenbie, Sydney|1889
Kenrick, W. (William)|NULL
Van Loon, Hendrik Willem|1882
O'Donoghue, Power, Mrs.|1858
Abbott, Jane|1881
Cotter, Joseph S. (Joseph Seamon)|1861
Besant, Walter|1836
Middleton, Thomas C. (Thomas Cooke)|1842
Sweeney, Alexander|NULL
Galsworthy, John|1867
Dix, Irving Sidney|1880
Edwards, Albert|1879
unknown|NULL
Roberts, James A. (James Arthur)|1847
Pitt-Rivers, Augustus Henry Lane-Fox|1827
Various|NULL
Waterbury, Mary F.|NULL
Crabbe, George|1754
Cajori, Florian|1859
Morton, William A.|NULL
Salant, William|1886
Richardson, James (Geologist)|NULL
Hallam, Henry|1777
Trumbull, H. Clay (Henry Clay)|1830
Mac Gregor, George|NULL
Day, Thomas|1748
Berdoe, Edward|1836
Ramsay, Allan|1686
Killigrew, Anne|1660
Motley, John Lothrop|1814
Bullinger, E. W. (Ethelbert William)|1837
Greene, Homer|1853
Nasmyth, James|1808
Mitton, G. E. (Geraldine Edith)|1868
Sappho|NULL
Buffon, Georges Louis Leclerc, comte de|1707
Bagehot, Walter|1826
Various|NULL
Strindberg, August|1849
Shirley, James|1596
Matthews, Stanley R.|NULL
Jones, H. A. (Henry Albert)|1893
Ostrander, Stephen M.|NULL
Nicholson, Meredith|1866
Gilbey, Walter, Sir|1831
unknown|NULL
Gribble, Francis Henry|1862
Spink, Henry|NULL
Munro, Neil|1864
Pater, Walter|1839
Maclaren, Alexander|1826
Arthur, T. S. (Timothy Shay)|1809
Collins, Wilkie|1824
William II, German Emperor|1859
Napoleon III, Emperor of the French|1808
Coppinger, R. W. (Richard William)|NULL
Cartwright, Julia|1851
Heckethorn, Charles William|NULL
Marie, Queen, consort of Ferdinand I, King of Romania|1875
Lyall, Mary Chase Mills|1879
Williams, J. (John)|1817
Ruskin, John|1819
Thackeray, William Makepeace|1811
Onions, Oliver|1873
Meade, L. T.|1854
Couperus, Louis|1863
Edgar, John G. (John George)|1834
Partington, S. W.|NULL
Meredith, George|1828
Warren, Samuel|1807
Wilder, Gerrit Parmile|1863
Various|NULL
Wood, Henry, Mrs.|1814
Burgess, Thornton W. (Thornton Waldo)|1874
Various|NULL
Burnham, Geo. P. (George Pickering)|1814
Greene, Homer|1853
Bailey, L. H. (Liberty Hyde)|1858
Dufresny, Charles Rivière|1657
Hawes, Charles Boardman|1889
Whishaw, Frederick|1854
Channing, William Ellery|1780
Meredith, George|1828
Orr, Lyndon|NULL
Sedgwick, Anne Douglas|1873
Flynn, William J. (William James)|1867
Hegel, Georg Wilhelm Friedrich|1770
Grotius, Hugo|1583
North, Grace May|1876
Anonymous|NULL
Various|NULL
Pike, Zebulon Montgomery|1779
Various|NULL
Carlyle, Thomas|1795
Richardson, Major (John)|1796
Blake, J. P. (John Percy)|NULL
Berkeley, George|1685
Anstey, F.|1856
Bryce, James Bryce, Viscount|1838
Snow, Eliza R. (Eliza Roxey)|1804
American School of Correspondence|NULL
Spence, Lewis|1874
Corelli, Marie|1855
Williamson, C. N. (Charles Norris)|1859
Various|NULL
Meredith, George|1828
Motley, John Lothrop|1814
Burton, Annie Cooper|NULL
Baring-Gould, S. (Sabine)|1834
Various|NULL
Gautier, Théophile|1811
Giddings, Joshua R. (Joshua Reed)|1795
Holmes, Oliver Wendell|1809
Various|NULL
Lathrop, George Parsons|1851
Bierce, Ambrose|1842
Salzman, L. F. (Louis Francis)|1878
Adams, F. Colburn (Francis Colburn)|NULL
Myddleton, W. H. (William Henry)|1873
Snell, Roy J. (Roy Judson)|1878
Jeaffreson, John Cordy|1831
Talmage, James E. (James Edward)|1862
Trotsky, Leon|1879
Elliot, G. F. Scott (George Francis Scott)|1862
Karr, Elizabeth|NULL
Fern, Fanny|1811
Various|NULL
Morgan, Lewis Henry|1818
E. & F. N. Spon|NULL
Evans, Augusta J. (Augusta Jane)|1835
unknown|NULL
Remington, Frederic|1861
Methley, Alice A.|NULL
Núñez Cabeza de Vaca, Alvar, active 16th century|NULL
Combe, William|1742
Bailey, Carolyn Sherwin|1875
Moore, George Foot|1851
Vaile, Charlotte M. (Charlotte Marion)|1852
Various|NULL
Wood, James H. (James Harvey)|NULL
Hemyng, Bracebridge|1841
Armistead, Wilson|NULL
unknown|NULL
Fuller, Alvarado M. (Alvarado Mortimer)|1851
Stow, John|NULL
Holdsworth, Mary|NULL
Hopkins, Mark|1802
Ober, Frederick A. (Frederick Albion)|1849
Gardiner, Samuel Rawson|1829
Various|NULL
Lang, Mrs.|NULL
Russell, R. V. (Robert Vane)|1873
Gwynn, Stephen Lucius|1864
Karn, Esther Nelson|NULL
Various|NULL
Davies, W. H. (William Henry)|1871
Various|NULL
unknown|NULL
Page, Thomas Nelson|1853
unknown|NULL
Morley, John|1838
Stowe, Harriet Beecher|1811
Monkhouse, W. Cosmo (William Cosmo)|1840
Elson, Henry W. (Henry William)|1857
Bland, John Salkeld|NULL
Bradley, A. G. (Arthur Granville)|1850
Gatacre, Beatrix Wickens Davey, Lady|NULL
Hay, Ian|1876
Peabody, Frederick William|1862
Nisbet, Hume|1849
Wilcox, Ella Wheeler|1850
Cholmondeley, Mary|1859
McManus, Blanche|1869
Kirkland, Winifred Margaretta|1872
Baker, Emilie K. (Emilie Kip)|NULL
Various|NULL
Mangin, Arthur|1824
Rivers, W. H. R. (William Halse Rivers)|1864
Davenport, Cyril|1848
Various|NULL
Delannoy, Burford|NULL
Williams, Robert Moore|1907
Fraser, Chelsea Curtis|1876
Anson, George Anson, Baron|1697
unknown|NULL
Coker, R. E. (Robert Ervin)|1876
Reynolds, Baillie, Mrs.|NULL
Bramston, James|1693
Heyliger, William|1884
Hope, Anthony|1863
Speed, Nell|1878
Field, Eugene|1850
Cleland, Robert|NULL
Ruskin, John|1819
Benson, E. F. (Edward Frederic)|1867
Dawson, John William, Sir|1820
Various|NULL
Morris, William|1834
Young, Filson|1876
Aimard, Gustave|1818
Motley, John Lothrop|1814
Gourmont, Remy de|1858
Wood, T. Martin|1875
Various|NULL
Dubourg, George|1799
Snell, Roy J. (Roy Judson)|1878
unknown|NULL
Husband, Joseph|1885
Anonymous|NULL
Williams, Leonard|1871
Church of Jesus Christ of Latter-day Saints|1805
Fischer, Henry W. (Henry William)|1856
Martin, Benjamin Ellis|NULL
Matthews, Stanley R.|NULL
Read, Opie Percival|1852
Goldsmid, Edmund|NULL
Gibson, Henry H.|1855
Various|NULL
Great Britain. Sovereign|NULL
Baumhoff, Martin A.|NULL
Bacon, Josephine Daskam|1876
Whitney, Helen Hay|1875
unknown|NULL
Dulac, Edmund|1882
Ferber, Edna|1885
Couperus, Louis|1863
Sienkiewicz, Henryk|1846
Nock, Albert Jay|1872
unknown|NULL
Arthur, T. S. (Timothy Shay)|1809
Stratemeyer, Edward|1862
Various|NULL
Morton, Martha|1865
Wiltshire, Thomas|NULL
Savery, Thomas|NULL
Haywood, Eliza Fowler|NULL
Grendon, Felix|1882
Wilde, Oscar|1854
Reade, Charles|1814
Beveridge, Albert J. (Albert Jeremiah)|1862
Crastre, François|NULL
Austin, Cyril F.|NULL
Anonymous|NULL
Black, William|1841
Motley, John Lothrop|1814
Walton, Bryce|1918
Whyte-Melville, G. J. (George John)|1821
Outram, Mary Frances|NULL
Schenk, Samuel Leopold|1840
Raymond, Evelyn|1843
Various|NULL
Serao, Matilde|1856
Bailey, Bernadine|1901
Sharp, Dallas Lore|1870
Conrad, Joseph|1857
Johnstone, James Johnstone, chevalier de|1719
Becke, Louis|1855
Gibson, George Herbert|1846
Arthur, T. S. (Timothy Shay)|1809
Allen, Grant|1848
Cox, Stephen Angus|NULL
Paget, Stephen|1855
Williams, Jesse Lynch|1871
Ellis, Edward Sylvester|1840
Butler, Ellis Parker|1869
Wise, Daniel|1813
Arthur, T. S. (Timothy Shay)|1809
Whitaker, Herman|1867
MacGrath, Harold|1871
Alcock, Deborah|1835
Hulme, F. Edward (Frederick Edward)|1841
Meredith, George|1828
Menpes, Dorothy|NULL
Boschère, Jean de|1878
Gissing, George|1857
Gray, John Alfred|NULL
International Eugenics Congress (1st : 1912 : London)|NULL
Stevenson, Robert Louis|1850
Jope-Slade, Christine|NULL
Various|NULL
Meredith, George|1828
Williams, John H. (John Harvey)|1864
Buckley, E. F. (Elsie Finnimore)|1882
Baum, L. Frank (Lyman Frank)|1856
Llull, Ramon|NULL
Thackeray, William Makepeace|1811
Otis, James|1848
unknown|NULL
Carey, Rosa Nouchette|1840
Bucke, Charles|1781
Westrup, Margaret|NULL
Leinster, Murray|1896
Bowman, Anne, active 19th century|NULL
Breckinridge, Sophonisba Preston|1866
Scott, C. Rochfort‏ (Charles Rochfort)|1790
Snell, Roy J. (Roy Judson)|1878
Williams, Robert Folkestone|1804
Trollope, Anthony|1815
Chopin, Kate|1850
Brereton, F. S. (Frederick Sadleir)|1872
Carter, Herbert, active 1909-1917|NULL
S. W. Partridge & Co. (London, England)|NULL
Donald, Henry W.|NULL
Allen, Grant|1848
Berkeley, George|1685
Baker, George M. (George Melville)|1832
Fyfe, W. T.|NULL
Richardson, Merrick Abner|1841
Brame, Charlotte M.|1836
Motley, John Lothrop|1814
Various|NULL
Gaskell, Elizabeth Cleghorn|1810
Stables, Gordon|1840
Norway, G. (George)|NULL
Fenn, George Manville|1831
Strindberg, August|1849
Various|NULL
Elliott, Charles Wyllys|1817
Scott, Leader|1837
Moore, Harris W.|NULL
Hazard, Rowland Gibson|1855
Brereton, F. S. (Frederick Sadleir)|1872
Motley, John Lothrop|1814
Wallace, Edgar|1875
Lebert, Marie|NULL
Folkard, Richard|NULL
Meade, L. T.|1854
De Teresa, Ysabel|NULL
Ralphson, G. Harvey (George Harvey)|1879
Matthews, Stanley R.|NULL
Burgess, Thornton W. (Thornton Waldo)|1874
Brill, Ethel C. (Ethel Claire)|1877
Le Queux, William|1864
Sanger, William W.|1819
Meredith, George|1828
Meredith, George|1828
Balfour, Francis M. (Francis Maitland)|1851
Various|NULL
Le Queux, William|1864
Hayes, Clair W. (Clair Wallace)|1887
Malte-Brun, Conrad|1775
Whishaw, Frederick|1854
Irvine, Leigh H. (Leigh Hadley)|1863
Various|NULL
Meredith, George|1828
Byers, S. H. M. (Samuel Hawkins Marshall)|1838
Dalrymple, Leona|1884
Hogg, James|1770
Warford, Aaron A.|NULL
Marlitt, E. (Eugenie)|1825
Buchan, John|1875
Renan, Ernest|1823
Symonds, John Addington|1840
Anonymous|NULL
Wood, Henry, Mrs.|1814
Tolstoy, Leo, graf|1828
Mathews, Joanna H. (Joanna Hooe)|1849
unknown|NULL
MacLane, Mary|1881
Scott, John Robert|NULL
Wasielewski, Wilhelm Joseph von|1822
Beach, Belle|NULL
Allnutt, Sidney|NULL
Saltus, Edgar|1855
Lane, Charles Henry|NULL
Lawrence, D. H. (David Herbert)|1885
Little, A. G. (Andrew George)|1863
Fielding, Jane|1854
Hunt, Leigh|1784
De Quincey, Thomas|1785
Anonymous|NULL
Child, Frank Samuel|1854
Greene, George Washington|1811
Patchin, Frank Gee|1861
Austen, Jane|1775
King, Bolton|1860
Peterson, Hannah Mary (Bouvier)|NULL
Miller, Alex. McVeigh, Mrs.|1850
Warner, Gertrude Chandler|1890
unknown|NULL
Various|NULL
Sayce, A. H. (Archibald Henry)|1845
Blatchford, Robert|1851
Various|NULL
Dunsany, Lord|1878
Williams, Robert Folkestone|1804
Reber, Franz von|1834
Chambers, Robert W. (Robert William)|1865
Harriman, Karl Edwin|1875
Bennett, Arnold|1867
